Station	Year 	Stats_Code	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	Annual
5065	2015	00	23.0	19.7	47.8	95.4	5.6	-	-	-	-	-	-	-	-
5065	2015	01	4.0	5.0	10.0	10.0	3.0	-	-	-	-	-	-	-	-
5065	2015	40	6.0	5.0	10.0	10.0	3.0	-	-	-	-	-	-	-	-
5070	2015	00	-	13.9	37.6	-	-	-	-	-	-	-	-	-	-
5070	2015	01	-	3.0	9.0	-	-	-	-	-	-	-	-	-	-
5070	2015	40	-	5.0	11.0	-	-	-	-	-	-	-	-	-	-
5086	2015	00	17.0	13.4	-	62.8	2.8	62.8	-	-	-	-	-	-	-
5086	2015	01	5.0	3.0	-	11.0	1.0	5.0	-	-	-	-	-	-	-
5086	2015	40	11.0	6.0	-	15.0	4.0	11.0	-	-	-	-	-	-	-
5100	2015	00	43.1	37.3	39.8	47.7	2.6	-	-	-	-	-	-	-	-
5100	2015	01	9.0	4.0	9.0	9.0	1.0	-	-	-	-	-	-	-	-
5100	2015	40	9.0	8.0	9.0	10.0	1.0	-	-	-	-	-	-	-	-
5155	2015	00	-	110.6	-	-	-	-	-	-	-	-	-	-	-
5183	2015	00	137.7	108.8	121.2	240.8	363.4	-	-	-	-	-	-	-	-
5183	2015	01	7.0	9.0	9.0	12.0	-	-	-	-	-	-	-	-	-
5183	2015	40	7.0	10.0	10.0	13.0	-	-	-	-	-	-	-	-	-
5219	2015	00	44.2	39.5	42.0	81.8	95.9	-	-	-	-	-	-	-	-
5219	2015	01	6.0	6.0	5.0	9.0	11.0	-	-	-	-	-	-	-	-
5219	2015	40	7.0	9.0	7.0	11.0	11.0	-	-	-	-	-	-	-	-
5323	2015	00	30.8	73.8	39.1	42.5	12.4	-	-	-	-	-	-	-	-
5323	2015	01	6.0	7.0	8.0	7.0	2.0	-	-	-	-	-	-	-	-
5323	2015	40	10.0	11.0	12.0	12.0	6.0	-	-	-	-	-	-	-	-
5356	2015	00	22.2	45.7	45.0	78.7	37.0	-	-	-	-	-	-	-	-
5356	2015	01	4.0	11.0	10.0	11.0	4.0	-	-	-	-	-	-	-	-
5356	2015	40	12.0	16.0	15.0	15.0	10.0	-	-	-	-	-	-	-	-
5371	2015	00	45.4	60.3	70.5	69.7	48.1	-	-	-	-	-	-	-	-
5371	2015	01	8.0	9.0	12.0	11.0	7.0	-	-	-	-	-	-	-	-
5371	2015	40	12.0	13.0	14.0	16.0	11.0	-	-	-	-	-	-	-	-
5396	2015	00	26.3	64.7	-	-	-	-	-	-	-	-	-	-	-
5396	2015	01	8.0	15.0	-	-	-	-	-	-	-	-	-	-	-
5396	2015	40	14.0	18.0	-	-	-	-	-	-	-	-	-	-	-
5400	2015	00	28.2	51.6	67.4	63.6	46.2	-	-	-	-	-	-	-	-
5400	2015	01	5.0	9.0	13.0	11.0	7.0	-	-	-	-	-	-	-	-
5400	2015	40	12.0	13.0	16.0	14.0	8.0	-	-	-	-	-	-	-	-
5436	2015	00	67.7	96.6	78.8	144.0	164.8	-	-	-	-	-	-	-	-
5436	2015	01	4.0	9.0	10.0	10.0	13.0	-	-	-	-	-	-	-	-
5436	2015	40	6.0	10.0	13.0	10.0	15.0	-	-	-	-	-	-	-	-
5519	2015	00	39.8	84.4	61.8	92.8	90.6	-	-	-	-	-	-	-	-
5519	2015	01	5.0	11.0	13.0	18.0	19.0	-	-	-	-	-	-	-	-
5519	2015	40	8.0	12.0	14.0	19.0	19.0	-	-	-	-	-	-	-	-
5645	2015	00	18.8	102.2	69.7	51.8	-	-	-	-	-	-	-	-	-
5645	2015	01	2.0	10.0	10.0	10.0	-	-	-	-	-	-	-	-	-
5645	2015	40	2.0	11.0	10.0	10.0	-	-	-	-	-	-	-	-	-
5768	2015	00	34.9	97.0	95.1	90.4	83.2	-	-	-	-	-	-	-	-
5768	2015	01	7.0	11.0	12.0	17.0	14.0	-	-	-	-	-	-	-	-
5768	2015	40	8.0	13.0	12.0	18.0	15.0	-	-	-	-	-	-	-	-
5814	2015	00	38.4	108.1	83.6	102.7	76.2	135.0	-	-	-	-	-	-	-
5814	2015	01	8.0	12.0	13.0	16.0	16.0	23.0	-	-	-	-	-	-	-
5814	2015	40	12.0	13.0	19.0	20.0	24.0	26.0	-	-	-	-	-	-	-
5823	2015	00	38.6	98.4	64.2	84.6	71.0	137.4	-	-	-	-	-	-	-
5823	2015	01	9.0	10.0	11.0	14.0	14.0	21.0	-	-	-	-	-	-	-
5823	2015	40	15.0	14.0	17.0	17.0	24.0	23.0	-	-	-	-	-	-	-
5839	2015	00	21.9	120.1	69.3	82.6	66.3	-	-	-	-	-	-	-	-
5839	2015	01	5.0	12.0	-	15.0	11.0	-	-	-	-	-	-	-	-
5839	2015	40	7.0	12.0	-	17.0	11.0	-	-	-	-	-	-	-	-
5846	2015	00	32.7	115.3	76.5	-	99.2	-	-	-	-	-	-	-	-
5846	2015	01	10.0	13.0	9.0	-	13.0	-	-	-	-	-	-	-	-
5846	2015	40	12.0	13.0	10.0	-	15.0	-	-	-	-	-	-	-	-
5849	2015	00	33.9	88.6	53.7	68.6	53.7	-	-	-	-	-	-	-	-
5849	2015	01	8.0	10.0	9.0	11.0	9.0	-	-	-	-	-	-	-	-
5849	2015	40	10.0	15.0	15.0	16.0	12.0	-	-	-	-	-	-	-	-
6174	2015	00	85.8	51.6	-	125.8	110.6	99.2	-	-	-	-	-	-	-
6174	2015	01	17.0	12.0	-	19.0	21.0	22.0	-	-	-	-	-	-	-
6174	2015	40	22.0	19.0	-	26.0	29.0	29.0	-	-	-	-	-	-	-
10709	2010	00	276.2	41.7	23.8	43.3	204.3	192.5	196.3	125.7	94.2	150.6	26.7	39.4	1414.7
10709	2010	01	13.0	9.0	6.0	5.0	12.0	18.0	14.0	13.0	14.0	10.0	6.0	7.0	127.0
10709	2010	40	14.0	12.0	6.0	5.0	16.0	18.0	17.0	14.0	15.0	10.0	6.0	8.0	141.0
10768	2010	00	174.1	65.5	14.3	67.9	340.7	326.8	80.5	531.7	269.5	44.1	65.7	264.4	2245.2
10768	2010	01	12.0	9.0	1.0	5.0	12.0	13.0	9.0	19.0	16.0	5.0	7.0	10.0	118.0
10768	2010	40	17.0	9.0	2.0	6.0	13.0	13.0	9.0	21.0	16.0	5.0	8.0	11.0	130.0
11104	2010	00	118.4	57.4	118.0	151.2	66.0	81.8	51.2	70.2	192.2	81.6	58.8	85.2	1132.0
11104	2010	01	14.0	9.0	18.0	15.0	10.0	10.0	8.0	10.0	22.0	14.0	10.0	9.0	149.0
11104	2010	40	16.0	11.0	23.0	22.0	23.0	21.0	19.0	19.0	24.0	15.0	18.0	16.0	227.0
11234	2010	00	73.2	20.6	68.2	17.8	296.0	199.2	154.2	164.4	112.4	48.0	51.8	55.4	1261.2
11234	2010	01	8.0	3.0	8.0	3.0	12.0	17.0	11.0	11.0	14.0	10.0	5.0	10.0	112.0
11234	2010	40	11.0	7.0	10.0	6.0	14.0	22.0	14.0	14.0	20.0	11.0	6.0	13.0	148.0
11601	2010	00	28.3	39.3	23.6	27.1	164.7	78.0	85.6	90.3	43.2	22.5	38.7	28.3	669.6
11601	2010	01	6.0	7.0	5.0	3.0	11.0	13.0	8.0	9.0	8.0	7.0	4.0	5.0	86.0
11601	2010	40	10.0	7.0	6.0	5.0	13.0	13.0	10.0	13.0	9.0	9.0	6.0	7.0	108.0
12428	2010	00	74.8	36.2	19.2	83.6	311.0	283.0	68.2	413.4	224.8	35.6	61.4	188.8	1800.0
12428	2010	01	9.0	4.0	4.0	5.0	14.0	14.0	9.0	19.0	19.0	5.0	8.0	9.0	119.0
12428	2010	40	12.0	8.0	6.0	6.0	17.0	18.0	10.0	21.0	23.0	10.0	11.0	10.0	152.0
12429	2010	00	90.0	21.6	25.6	60.6	219.0	217.2	50.6	169.8	162.0	14.2	18.0	242.0	1290.6
12429	2010	01	6.0	3.0	5.0	5.0	11.0	10.0	9.0	12.0	17.0	5.0	4.0	9.0	96.0
12429	2010	40	8.0	5.0	7.0	7.0	13.0	15.0	9.0	15.0	18.0	6.0	4.0	11.0	118.0
12430	2010	00	40.6	6.4	32.8	7.2	167.2	154.8	57.6	83.2	93.0	24.0	27.4	131.6	825.8
12430	2010	01	4.0	3.0	5.0	3.0	13.0	15.0	7.0	14.0	13.0	5.0	3.0	9.0	94.0
12430	2010	40	6.0	4.0	6.0	3.0	18.0	16.0	10.0	19.0	15.0	8.0	5.0	12.0	122.0
12442	2010	00	42.0	29.2	31.2	61.2	65.0	139.2	34.6	108.4	231.0	53.8	18.2	100.8	914.6
12442	2010	01	5.0	6.0	5.0	6.0	11.0	17.0	6.0	15.0	18.0	6.0	4.0	10.0	109.0
12442	2010	40	10.0	6.0	7.0	7.0	12.0	20.0	12.0	17.0	22.0	7.0	6.0	10.0	136.0
12482	2010	00	313.0	178.0	397.5	557.0	104.5	106.0	145.0	112.0	477.6	228.4	133.5	352.5	3105.0
12482	2010	01	16.0	10.0	22.0	21.0	14.0	15.0	12.0	12.0	25.0	16.0	15.0	16.0	194.0
12482	2010	40	19.0	12.0	23.0	21.0	17.0	19.0	16.0	14.0	26.0	17.0	17.0	19.0	220.0
12636	2010	00	181.4	28.2	30.0	20.4	174.8	107.6	108.2	97.2	156.4	101.8	14.2	52.8	1073.0
12636	2010	01	15.0	7.0	7.0	6.0	13.0	18.0	14.0	17.0	18.0	10.0	5.0	9.0	139.0
12636	2010	40	24.0	17.0	10.0	14.0	21.0	24.0	20.0	25.0	22.0	16.0	8.0	16.0	217.0
14045	2010	00	112.0	49.5	39.5	35.0	108.0	131.0	51.0	116.5	292.5	51.5	30.0	57.5	1074.0
14045	2010	01	-	7.0	10.0	10.0	14.0	21.0	12.0	20.0	24.0	12.0	5.0	11.0	-
14045	2010	40	-	7.0	10.0	11.0	18.0	22.0	15.0	20.0	25.0	12.0	5.0	12.0	-
15752	2010	00	69.0	36.6	22.6	50.4	159.8	63.6	26.6	68.2	51.0	27.6	32.8	119.8	728.0
15752	2010	01	10.0	5.0	9.0	7.0	10.0	7.0	7.0	11.0	11.0	6.0	9.0	9.0	101.0
15752	2010	40	17.0	8.0	16.0	12.0	12.0	10.0	7.0	15.0	16.0	11.0	13.0	11.0	148.0
15815	2010	00	205.9	45.0	7.0	29.0	169.0	111.0	176.0	110.0	82.0	84.0	14.0	22.7	1055.6
15815	2010	01	11.0	6.0	2.0	5.0	13.0	14.0	13.0	8.0	11.0	6.0	3.0	5.0	97.0
15815	2010	40	11.0	6.0	2.0	5.0	13.0	14.0	13.0	8.0	11.0	6.0	3.0	5.0	97.0
15876	2010	00	147.0	24.0	13.4	24.0	197.8	125.4	96.2	83.2	51.2	82.8	12.2	25.6	882.8
15876	2010	01	11.0	5.0	5.0	4.0	12.0	12.0	10.0	9.0	7.0	6.0	3.0	6.0	90.0
15876	2010	40	12.0	10.0	9.0	7.0	16.0	15.0	15.0	14.0	14.0	11.0	7.0	8.0	138.0
16167	2010	00	185.7	76.8	68.3	74.2	190.8	169.2	39.4	205.9	368.6	86.8	38.3	331.9	1835.9
16167	2010	01	13.0	6.0	9.0	9.0	11.0	12.0	7.0	17.0	23.0	8.0	4.0	12.0	131.0
16167	2010	40	18.0	7.0	11.0	13.0	13.0	20.0	9.0	20.0	26.0	12.0	6.0	17.0	172.0
17029	2010	00	65.0	31.2	48.4	50.8	110.0	178.2	92.6	149.2	236.0	80.0	28.8	129.9	1200.1
17029	2010	01	7.0	6.0	7.0	5.0	14.0	19.0	10.0	17.0	18.0	6.0	5.0	9.0	123.0
17029	2010	40	12.0	7.0	10.0	7.0	17.0	22.0	13.0	19.0	22.0	8.0	6.0	13.0	156.0
17067	2010	00	32.4	23.4	39.4	40.0	195.4	102.2	124.8	249.0	142.0	25.8	27.4	101.8	1103.6
17067	2010	01	9.0	3.0	3.0	6.0	16.0	13.0	15.0	21.0	19.0	7.0	5.0	11.0	128.0
17067	2010	40	13.0	6.0	6.0	10.0	22.0	18.0	20.0	26.0	22.0	11.0	7.0	13.0	174.0
17244	2010	00	25.4	31.2	18.6	12.8	147.0	78.4	68.8	79.6	31.6	22.4	40.4	32.8	589.0
17244	2010	01	4.0	5.0	5.0	3.0	9.0	14.0	7.0	8.0	7.0	6.0	4.0	7.0	79.0
17244	2010	40	7.0	7.0	6.0	4.0	11.0	18.0	7.0	13.0	11.0	7.0	6.0	9.0	106.0
17603	2010	00	48.8	20.6	22.8	25.2	152.6	109.0	37.0	111.0	45.2	23.6	52.0	39.0	686.8
17603	2010	01	6.0	5.0	6.0	4.0	9.0	17.0	8.0	8.0	4.0	6.0	4.0	5.0	82.0
17603	2010	40	9.0	6.0	8.0	7.0	14.0	18.0	8.0	14.0	9.0	7.0	5.0	8.0	113.0
17610	2010	00	135.0	44.0	54.6	42.2	241.0	78.0	73.4	184.6	112.0	48.2	69.2	130.6	1212.8
17610	2010	01	14.0	8.0	6.0	10.0	13.0	13.0	8.0	17.0	16.0	8.0	4.0	10.0	127.0
17610	2010	40	17.0	12.0	10.0	11.0	17.0	16.0	8.0	21.0	22.0	10.0	4.0	15.0	163.0
17838	2010	00	64.4	28.3	12.0	29.8	282.8	151.6	186.8	180.2	142.6	40.0	25.2	145.2	1288.9
17838	2010	01	8.0	4.0	4.0	8.0	14.0	24.0	10.0	19.0	19.0	9.0	4.0	9.0	132.0
17838	2010	40	9.0	6.0	12.0	12.0	19.0	27.0	15.0	28.0	21.0	13.0	7.0	12.0	181.0
17840	2010	00	47.6	49.4	58.0	32.8	94.0	93.4	46.6	123.8	95.2	48.8	43.0	33.6	766.2
17840	2010	01	6.0	5.0	8.0	4.0	13.0	18.0	8.0	14.0	14.0	8.0	4.0	6.0	108.0
17840	2010	40	9.0	10.0	15.0	8.0	16.0	23.0	20.0	22.0	16.0	16.0	5.0	12.0	172.0
18125	2010	00	598.8	115.4	425.0	578.2	277.6	198.6	181.4	382.4	625.4	182.2	49.4	1122.4	4736.8
18125	2010	01	12.0	4.0	14.0	16.0	15.0	16.0	6.0	15.0	24.0	12.0	9.0	16.0	159.0
18125	2010	40	15.0	5.0	15.0	19.0	18.0	22.0	7.0	20.0	27.0	12.0	9.0	18.0	187.0
18183	2010	00	26.0	27.8	34.4	41.2	171.0	88.8	111.6	214.2	123.0	29.6	26.2	101.0	994.8
18183	2010	01	6.0	3.0	4.0	5.0	16.0	14.0	10.0	22.0	18.0	6.0	6.0	8.0	118.0
18183	2010	40	11.0	7.0	4.0	9.0	23.0	20.0	16.0	24.0	22.0	11.0	11.0	14.0	172.0
18393	2010	00	39.0	35.1	53.3	32.5	224.5	240.2	124.9	136.0	58.6	44.1	37.5	32.6	1058.3
18393	2010	01	9.0	6.0	8.0	4.0	15.0	16.0	7.0	6.0	10.0	6.0	4.0	6.0	97.0
18393	2010	40	14.0	6.0	9.0	5.0	15.0	19.0	10.0	9.0	10.0	6.0	5.0	6.0	114.0
18394	2010	00	179.8	62.4	62.9	72.6	237.6	97.9	64.6	164.5	85.0	74.9	93.7	140.6	1336.5
18394	2010	01	18.0	9.0	9.0	10.0	15.0	14.0	6.0	12.0	16.0	7.0	6.0	14.0	136.0
18394	2010	40	23.0	13.0	12.0	12.0	19.0	19.0	10.0	21.0	21.0	8.0	9.0	19.0	186.0
18437	2010	00	38.0	22.2	13.4	45.8	106.0	30.4	9.0	40.8	25.2	25.2	33.5	97.2	486.7
18437	2010	01	6.0	3.0	4.0	5.0	11.0	4.0	3.0	4.0	4.0	5.0	8.0	9.0	66.0
18437	2010	40	10.0	6.0	12.0	9.0	13.0	8.0	5.0	11.0	14.0	8.0	15.0	14.0	125.0
18464	2010	00	211.0	96.2	85.4	135.6	158.6	347.0	86.6	338.0	774.8	99.4	59.0	386.8	2778.4
18464	2010	01	15.0	9.0	9.0	8.0	16.0	19.0	11.0	22.0	29.0	8.0	8.0	16.0	170.0
18464	2010	40	18.0	14.0	14.0	14.0	20.0	23.0	15.0	27.0	29.0	12.0	10.0	16.0	212.0
18560	2010	00	59.0	24.8	53.2	27.3	291.1	213.1	122.8	191.7	189.3	58.8	57.8	242.3	1531.2
18560	2010	01	6.0	5.0	6.0	4.0	12.0	15.0	8.0	19.0	16.0	8.0	4.0	12.0	115.0
18560	2010	40	9.0	9.0	8.0	8.0	19.0	18.0	8.0	21.0	20.0	11.0	7.0	12.0	150.0
18593	2010	00	41.2	29.0	9.6	45.0	57.6	40.4	7.2	52.6	23.2	19.6	20.0	88.6	434.0
18593	2010	01	6.0	5.0	2.0	6.0	9.0	5.0	2.0	5.0	6.0	6.0	6.0	11.0	69.0
18593	2010	40	10.0	5.0	7.0	10.0	11.0	12.0	10.0	10.0	13.0	7.0	9.0	11.0	115.0
21937	2010	00	110.6	31.2	48.2	26.2	128.8	139.8	28.0	97.8	115.0	9.6	13.4	180.2	928.8
21937	2010	01	8.0	4.0	5.0	4.0	8.0	11.0	4.0	12.0	15.0	2.0	2.0	9.0	84.0
21937	2010	40	11.0	6.0	9.0	6.0	10.0	13.0	7.0	13.0	19.0	6.0	3.0	10.0	113.0
21938	2010	00	73.8	10.8	37.0	11.2	117.4	95.2	82.6	136.6	81.4	35.4	30.6	26.2	738.2
21938	2010	01	8.0	2.0	6.0	2.0	12.0	16.0	9.0	16.0	11.0	6.0	5.0	7.0	100.0
21938	2010	40	15.0	6.0	6.0	5.0	15.0	21.0	11.0	18.0	19.0	8.0	6.0	10.0	140.0
21963	2010	00	75.0	35.2	40.6	33.4	51.4	102.2	40.0	105.0	260.8	34.0	34.2	66.6	878.4
21963	2010	01	12.0	7.0	8.0	6.0	9.0	16.0	5.0	15.0	19.0	9.0	5.0	11.0	122.0
21963	2010	40	15.0	10.0	12.0	12.0	13.0	19.0	12.0	23.0	22.0	11.0	5.0	14.0	168.0
22582	2010	00	78.4	88.8	79.7	58.7	176.0	190.6	45.0	173.6	255.5	47.8	27.6	124.0	1345.7
22582	2010	01	9.0	7.0	6.0	8.0	15.0	20.0	9.0	21.0	25.0	9.0	8.0	12.0	149.0
22582	2010	40	11.0	7.0	6.0	8.0	15.0	20.0	9.0	21.0	25.0	9.0	8.0	13.0	152.0
22692	2010	00	71.0	47.3	30.0	59.7	192.8	67.7	24.5	95.9	62.5	33.3	38.5	118.3	841.5
22692	2010	01	10.0	7.0	11.0	7.0	10.0	7.0	6.0	11.0	11.0	7.0	10.0	10.0	107.0
22692	2010	40	14.0	9.0	15.0	13.0	13.0	11.0	9.0	18.0	17.0	11.0	14.0	12.0	156.0
22719	2010	00	50.8	8.6	13.0	67.0	165.8	162.0	102.0	192.2	117.0	24.4	39.4	112.7	1054.9
22719	2010	01	8.0	4.0	3.0	8.0	13.0	16.0	11.0	21.0	15.0	6.0	5.0	9.0	119.0
22719	2010	40	9.0	8.0	11.0	13.0	16.0	20.0	16.0	27.0	21.0	12.0	9.0	13.0	175.0
23849	2010	00	110.6	61.2	43.2	63.6	192.6	240.0	61.0	361.8	329.4	102.4	8.6	494.0	2068.4
23849	2010	01	5.0	7.0	5.0	7.0	14.0	11.0	6.0	14.0	24.0	7.0	2.0	11.0	113.0
23849	2010	40	10.0	7.0	7.0	8.0	15.0	13.0	10.0	15.0	24.0	8.0	4.0	12.0	133.0
23872	2010	00	103.4	97.0	59.8	122.8	275.8	258.0	50.4	291.2	337.6	69.4	22.4	297.8	1985.6
23872	2010	01	10.0	7.0	3.0	5.0	14.0	17.0	8.0	19.0	22.0	7.0	5.0	11.0	128.0
23872	2010	40	14.0	10.0	8.0	9.0	17.0	24.0	15.0	24.0	26.0	12.0	5.0	12.0	176.0
23934	2010	00	219.2	149.4	171.8	229.6	115.8	180.4	156.4	207.0	365.2	122.2	54.2	335.2	2306.4
23934	2010	01	10.0	7.0	13.0	15.0	10.0	15.0	9.0	16.0	27.0	9.0	7.0	17.0	155.0
23934	2010	40	11.0	9.0	15.0	20.0	12.0	16.0	12.0	19.0	28.0	9.0	13.0	20.0	184.0
24120	2010	00	53.4	18.0	17.6	18.6	156.8	103.4	61.2	93.2	39.6	20.8	57.8	36.8	677.2
24120	2010	01	5.0	4.0	4.0	2.0	11.0	16.0	8.0	7.0	5.0	3.0	4.0	5.0	74.0
24120	2010	40	9.0	6.0	8.0	3.0	14.0	18.0	8.0	14.0	9.0	6.0	5.0	11.0	111.0
24694	2010	00	73.2	185.8	47.9	68.1	187.1	252.5	48.3	216.1	274.1	31.0	20.2	218.4	1622.7
24694	2010	01	8.0	9.0	7.0	10.0	14.0	18.0	11.0	19.0	23.0	7.0	6.0	14.0	146.0
24694	2010	40	8.0	9.0	8.0	11.0	14.0	18.0	11.0	21.0	24.0	7.0	6.0	14.0	151.0
24926	2010	00	682.2	184.6	295.4	497.6	150.8	199.6	238.5	392.0	660.5	222.8	108.6	816.8	4449.4
24926	2010	01	11.0	7.0	14.0	18.0	9.0	10.0	7.0	14.0	27.0	12.0	8.0	18.0	155.0
24926	2010	40	17.0	8.0	16.0	20.0	11.0	12.0	11.0	19.0	27.0	17.0	11.0	20.0	189.0
24945	2010	00	89.6	4.0	14.6	38.8	133.6	61.2	11.4	77.8	44.6	14.8	14.2	119.2	623.8
24945	2010	01	7.0	1.0	4.0	7.0	10.0	11.0	2.0	11.0	10.0	5.0	4.0	10.0	82.0
24945	2010	40	11.0	4.0	6.0	7.0	12.0	13.0	5.0	18.0	14.0	8.0	7.0	11.0	116.0
7339	2010	00	52.8	40.0	28.6	62.8	243.2	62.2	17.2	61.0	57.6	33.8	49.2	107.8	816.2
7339	2010	01	10.0	5.0	9.0	8.0	9.0	7.0	3.0	9.0	13.0	9.0	12.0	6.0	100.0
7339	2010	40	15.0	8.0	12.0	10.0	14.0	13.0	8.0	14.0	17.0	11.0	14.0	13.0	149.0
7342	2010	00	165.0	113.8	100.9	134.2	109.5	201.0	111.6	159.5	316.4	111.6	41.8	242.4	1807.7
7342	2010	01	10.0	7.0	14.0	15.0	14.0	18.0	9.0	15.0	28.0	10.0	7.0	15.0	162.0
7342	2010	40	13.0	11.0	19.0	20.0	19.0	20.0	11.0	18.0	29.0	10.0	7.0	17.0	194.0
7387	2010	00	111.6	70.8	49.3	81.2	97.7	135.6	46.0	126.8	269.8	55.7	43.5	115.7	1203.7
7387	2010	01	9.0	7.0	10.0	8.0	11.0	18.0	10.0	15.0	22.0	8.0	7.0	14.0	139.0
7387	2010	40	11.0	8.0	13.0	12.0	17.0	22.0	11.0	20.0	27.0	11.0	7.0	17.0	176.0
7406	2010	00	191.0	144.8	91.6	101.2	222.9	455.3	123.8	440.9	807.5	158.7	37.5	652.6	3427.8
7406	2010	01	8.0	8.0	5.0	8.0	16.0	15.0	11.0	16.0	21.0	8.0	4.0	16.0	136.0
7406	2010	40	8.0	8.0	7.0	8.0	17.0	15.0	13.0	16.0	21.0	9.0	5.0	16.0	143.0
7426	2010	00	62.6	9.2	22.8	82.0	30.4	51.9	26.2	63.4	58.4	22.8	2.9	100.6	533.2
7426	2010	01	8.0	2.0	3.0	8.0	8.0	8.0	5.0	10.0	14.0	5.0	1.0	7.0	79.0
7426	2010	40	11.0	7.0	4.0	8.0	11.0	11.0	7.0	12.0	20.0	7.0	2.0	10.0	110.0
8567	2010	00	44.0	30.6	31.7	59.0	69.6	145.8	39.2	113.4	230.2	55.0	18.6	99.8	936.9
8567	2010	01	5.0	6.0	5.0	6.0	11.0	18.0	7.0	15.0	18.0	6.0	4.0	10.0	111.0
8567	2010	40	11.0	6.0	8.0	8.0	13.0	22.0	14.0	17.0	25.0	7.0	6.0	12.0	149.0
9533	2010	00	321.6	391.3	535.6	709.4	153.4	177.0	238.6	202.2	386.4	260.2	409.8	405.2	4190.7
9533	2010	01	15.0	14.0	26.0	22.0	12.0	18.0	14.0	14.0	26.0	18.0	16.0	20.0	215.0
9533	2010	40	18.0	16.0	27.0	23.0	14.0	18.0	16.0	20.0	27.0	21.0	20.0	22.0	242.0
10709	2011	00	159.2	13.2	138.0	350.5	54.5	81.7	145.7	127.1	48.0	97.9	49.7	80.8	1346.3
10709	2011	01	9.0	6.0	8.0	9.0	8.0	14.0	-	8.0	5.0	15.0	9.0	11.0	-
10709	2011	40	11.0	8.0	9.0	10.0	8.0	14.0	-	8.0	7.0	16.0	14.0	11.0	-
10768	2011	00	479.4	72.7	233.2	248.0	332.7	313.6	115.1	72.1	46.5	458.1	103.2	258.3	2732.9
10768	2011	01	11.0	5.0	11.0	-	15.0	14.0	12.0	7.0	7.0	13.0	6.0	16.0	-
10768	2011	40	13.0	5.0	12.0	-	16.0	14.0	12.0	7.0	7.0	14.0	6.0	18.0	-
11104	2011	00	123.4	100.8	134.0	71.0	136.8	52.4	183.2	74.0	113.4	84.2	135.8	15.2	1224.2
11104	2011	01	13.0	10.0	15.0	9.0	15.0	9.0	18.0	15.0	16.0	10.0	15.0	2.0	147.0
11104	2011	40	13.0	14.0	16.0	17.0	17.0	18.0	25.0	21.0	22.0	15.0	19.0	4.0	201.0
11234	2011	00	39.6	38.4	73.0	117.2	79.6	36.8	154.6	58.0	35.2	144.0	103.6	133.0	1013.0
11234	2011	01	7.0	4.0	10.0	13.0	9.0	6.0	14.0	7.0	8.0	11.0	10.0	8.0	107.0
11234	2011	40	12.0	6.0	14.0	13.0	13.0	13.0	16.0	11.0	9.0	13.0	13.0	10.0	143.0
11601	2011	00	63.8	32.1	44.8	42.9	48.7	25.2	26.1	38.3	31.4	72.2	47.7	59.5	532.7
11601	2011	01	6.0	7.0	8.0	6.0	6.0	6.0	6.0	5.0	7.0	9.0	7.0	6.0	79.0
11601	2011	40	10.0	9.0	11.0	8.0	7.0	10.0	7.0	9.0	8.0	11.0	10.0	8.0	108.0
12428	2011	00	424.6	86.8	173.2	272.6	283.0	234.0	93.0	79.4	35.6	255.6	37.2	412.8	2387.8
12428	2011	01	10.0	3.0	10.0	11.0	14.0	13.0	12.0	7.0	6.0	12.0	4.0	16.0	118.0
12428	2011	40	13.0	4.0	11.0	14.0	16.0	18.0	15.0	8.0	9.0	17.0	10.0	19.0	154.0
12429	2011	00	-	-	56.4	106.8	291.8	251.2	103.4	22.0	61.6	200.0	82.4	291.8	-
12429	2011	01	-	-	9.0	11.0	15.0	13.0	11.0	3.0	5.0	11.0	8.0	14.0	-
12429	2011	40	-	-	10.0	14.0	19.0	20.0	16.0	9.0	11.0	13.0	11.0	14.0	-
12430	2011	00	40.2	11.8	30.6	67.6	120.0	61.6	40.6	52.6	33.8	85.4	50.4	104.1	698.7
12430	2011	01	3.0	3.0	8.0	7.0	12.0	8.0	7.0	5.0	6.0	10.0	8.0	7.0	84.0
12430	2011	40	7.0	3.0	9.0	10.0	14.0	10.0	10.0	6.0	7.0	14.0	10.0	11.0	111.0
12442	2011	00	62.6	26.8	79.4	120.4	115.0	111.8	77.6	54.0	33.8	126.0	68.6	128.6	1004.6
12442	2011	01	4.0	6.0	10.0	11.0	10.0	11.0	11.0	7.0	7.0	13.0	9.0	9.0	108.0
12442	2011	40	8.0	9.0	15.0	14.0	15.0	17.0	12.0	12.0	9.0	18.0	13.0	11.0	153.0
12482	2011	00	236.5	305.0	222.5	153.0	283.0	156.5	446.5	208.5	211.5	232.5	390.0	30.5	2876.0
12482	2011	01	13.0	14.0	15.0	14.0	21.0	13.0	21.0	19.0	19.0	15.0	20.0	8.0	192.0
12482	2011	40	16.0	17.0	16.0	18.0	27.0	16.0	23.0	21.0	21.0	18.0	22.0	9.0	224.0
12636	2011	00	112.0	23.4	112.0	148.0	46.6	85.8	139.0	94.4	66.0	93.6	57.4	74.6	1052.8
12636	2011	01	11.0	5.0	10.0	10.0	7.0	13.0	16.0	11.0	8.0	17.0	10.0	12.0	130.0
12636	2011	40	14.0	10.0	10.0	14.0	16.0	20.0	22.0	15.0	11.0	21.0	19.0	14.0	186.0
